GRP,WBEING,HRS,LEAD
70.0,3.2222222222,8.0,2.9090909091
70.0,2.9444444444,9.0,3.9090909091
70.0,4.3333333333,8.0,3.3636363636
70.0,2.6666666667,11.0,2.6363636364
70.0,2.1111111111,10.0,2.8181818182
70.0,4.5,10.0,4.1666666667
70.0,2.8888888889,12.0,3.6666666667
70.0,2.8888888889,15.0,1.9090909091
70.0,2.3888888889,11.0,3.6666666667
70.0,2.6666666667,12.0,3.1666666667
70.0,1.9444444444,10.0,3.0909090909
70.0,4.3333333333,10.0,3.9090909091
70.0,3.6111111111,8.0,3.7272727273
70.0,2.9444444444,10.0,4.1666666667
70.0,3.0,10.0,3.4545454545
70.0,2.7222222222,11.0,3.0
70.0,3.8333333333,9.0,3.6666666667
70.0,4.1666666667,9.0,4.0
70.0,2.2222222222,14.0,3.1818181818
70.0,3.5555555556,12.0,3.5
70.0,3.3333333333,8.0,4.3636363636
70.0,1.0,13.0,1.9090909091
70.0,3.4444444444,10.0,3.2727272727
70.0,2.2777777778,10.0,3.1818181818
70.0,1.0555555556,13.0,1.8181818182
70.0,2.4444444444,12.0,2.8181818182
70.0,2.6111111111,12.0,1.2727272727
70.0,4.3333333333,9.0,3.7272727273
70.0,0.8333333333,12.0,2.1818181818
70.0,2.3333333333,12.0,2.5454545455
70.0,1.9411764706,11.0,2.3636363636
70.0,2.9444444444,12.0,2.0909090909
70.0,2.1666666667,9.0,1.7272727273
70.0,2.7777777778,13.0,3.0
70.0,3.5,11.0,2.2727272727
70.0,2.5555555556,11.0,2.2727272727
70.0,1.3333333333,14.0,2.9090909091
70.0,2.6111111111,12.0,3.6363636364
70.0,3.9444444444,12.0,1.2727272727
70.0,3.9444444444,12.0,3.0
70.0,2.6111111111,10.0,2.0909090909
70.0,2.3888888889,11.0,3.6363636364
70.0,3.7777777778,11.0,3.5
70.0,2.9444444444,11.0,3.3636363636
70.0,3.8888888889,12.0,2.9090909091
70.0,2.5555555556,9.0,3.8181818182
70.0,2.8888888889,10.0,3.0909090909
70.0,3.5,12.0,4.0909090909
70.0,3.8333333333,12.0,3.0
70.0,1.2777777778,11.0,3.5454545455
70.0,2.5555555556,12.0,2.0
70.0,4.3333333333,11.0,3.8181818182
70.0,3.6470588235,13.0,3.5454545455
70.0,3.0555555556,11.0,3.0
70.0,2.1666666667,12.0,4.0909090909
70.0,3.2777777778,12.0,2.6363636364
70.0,2.8888888889,10.0,2.8181818182
70.0,2.0,14.0,2.0
70.0,3.6111111111,8.0,3.3636363636
70.0,2.3888888889,11.0,2.9090909091
70.0,3.1666666667,11.0,2.4545454545
70.0,2.0555555556,12.0,2.5454545455
70.0,3.1111111111,11.0,2.3636363636
70.0,2.9444444444,14.0,2.6363636364
70.0,4.3888888889,10.0,2.7272727273
70.0,1.3333333333,13.0,2.6363636364
70.0,1.3333333333,14.0,2.6666666667
70.0,2.4444444444,15.0,2.4545454545
70.0,2.6111111111,12.0,2.4545454545
70.0,2.0,1.0,1.2727272727
70.0,2.3333333333,9.0,2.3333333333
70.0,2.4444444444,13.0,2.5454545455
70.0,1.7222222222,10.0,1.9090909091
70.0,1.7777777778,11.0,3.2727272727
70.0,3.2777777778,16.0,4.6363636364
70.0,2.6111111111,11.0,2.7272727273
70.0,3.1666666667,12.0,2.0
70.0,3.4444444444,11.0,3.7272727273
70.0,3.5,11.0,2.3636363636
70.0,2.4444444444,15.0,2.7272727273
70.0,2.2777777778,12.0,1.7272727273
70.0,4.0,11.0,3.5454545455
70.0,2.6111111111,12.0,3.0909090909
70.0,3.5,12.0,3.8333333333
70.0,1.7777777778,11.0,2.1818181818
70.0,2.3333333333,12.0,1.7272727273
70.0,3.4444444444,12.0,3.1818181818
70.0,3.5,11.0,2.8181818182
70.0,3.1111111111,12.0,3.5
70.0,3.9444444444,12.0,3.8181818182
70.0,3.1666666667,13.0,2.5454545455
70.0,1.2777777778,12.0,2.1666666667
70.0,1.0,12.0,2.0
70.0,3.2777777778,12.0,1.1818181818
70.0,1.0555555556,14.0,1.0
70.0,3.2941176471,12.0,4.0
70.0,1.0555555556,12.0,3.0909090909
70.0,2.1666666667,12.0,2.1818181818
70.0,1.5,12.0,2.1666666667
71.0,4.0,10.0,2.9090909091
71.0,3.4444444444,17.0,2.2
71.0,2.5,10.0,1.6363636364
71.0,4.0,13.0,3.1818181818
71.0,3.2777777778,12.0,3.8181818182
71.0,1.9444444444,12.0,2.0
71.0,2.4444444444,12.0,2.4545454545
71.0,3.1111111111,13.0,4.0
71.0,2.7222222222,12.0,2.4545454545
71.0,1.5,13.0,3.5454545455
71.0,3.7222222222,12.0,3.8181818182
71.0,3.1666666667,11.0,3.1818181818
71.0,2.1666666667,12.0,3.6363636364
71.0,2.3888888889,12.0,3.2727272727
71.0,3.2222222222,9.0,3.0909090909
71.0,2.7222222222,12.0,4.2727272727
71.0,2.9444444444,10.0,3.3636363636
71.0,2.2222222222,12.0,4.2727272727
71.0,2.0,12.0,2.6363636364
71.0,3.3888888889,11.0,2.5454545455
71.0,3.0,13.0,3.4545454545
71.0,2.6666666667,12.0,2.9090909091
71.0,2.8333333333,13.0,3.5454545455
71.0,4.1111111111,12.0,3.4545454545
71.0,4.1666666667,13.0,2.9090909091
71.0,2.3333333333,13.0,1.7272727273
71.0,2.4444444444,12.0,2.0909090909
71.0,3.6666666667,14.0,2.2727272727
71.0,3.2222222222,9.0,3.6363636364
71.0,2.5,12.0,2.2727272727
71.0,2.3333333333,11.0,2.1818181818
71.0,4.0,11.0,2.9090909091
71.0,3.0,14.0,3.6363636364
71.0,2.0555555556,12.0,2.4545454545
71.0,3.2777777778,12.0,3.0
71.0,2.1111111111,11.0,2.5454545455
71.0,2.1666666667,10.0,1.9090909091
71.0,3.6111111111,12.0,2.9090909091
71.0,2.9444444444,8.0,2.6363636364
71.0,3.8333333333,11.0,4.1818181818
71.0,1.8333333333,12.0,2.0909090909
71.0,3.1111111111,12.0,2.8181818182
71.0,2.6111111111,10.0,3.3636363636
71.0,3.7777777778,10.0,4.0
71.0,3.8888888889,12.0,3.2727272727
71.0,1.5,16.0,1.0
71.0,1.8333333333,12.0,4.0
71.0,2.2777777778,12.0,3.3636363636
71.0,3.8333333333,12.0,2.6363636364
71.0,4.0,13.0,3.6363636364
71.0,0.6666666667,12.0,1.6
71.0,2.5555555556,12.0,4.0
71.0,3.2777777778,13.0,3.5454545455
71.0,2.5555555556,12.0,2.1818181818
71.0,3.1666666667,12.0,3.0
71.0,3.3333333333,12.0,3.0909090909
71.0,3.1111111111,11.0,2.4545454545
71.0,3.5555555556,12.0,2.8181818182
71.0,2.6111111111,12.0,2.5454545455
71.0,1.7222222222,11.0,1.6363636364
71.0,2.1666666667,13.0,1.6363636364
71.0,4.1666666667,12.0,3.2727272727
71.0,2.7777777778,12.0,2.5454545455
71.0,3.4444444444,10.0,3.7272727273
71.0,4.3888888889,11.0,3.5454545455
71.0,3.5,14.0,2.6
71.0,2.6111111111,12.0,3.5454545455
71.0,3.2777777778,8.0,3.3636363636
71.0,3.8888888889,20.0,4.3636363636
71.0,1.8888888889,13.0,2.6363636364
71.0,3.6666666667,12.0,2.9090909091
71.0,2.6111111111,11.0,3.1818181818
71.0,4.1176470588,16.0,3.3333333333
71.0,2.3333333333,16.0,2.8333333333
71.0,0.3888888889,12.0,1.7272727273
71.0,2.9444444444,10.0,2.5454545455
71.0,1.8888888889,12.0,2.3333333333
71.0,3.4444444444,12.0,3.4545454545
71.0,3.3333333333,10.0,3.3636363636
71.0,2.3333333333,12.0,2.7272727273
71.0,3.5555555556,12.0,3.6666666667
72.0,1.9444444444,12.0,3.5454545455
72.0,4.9444444444,14.0,4.1666666667
72.0,4.0588235294,11.0,3.5
72.0,3.1764705882,10.0,2.6666666667
72.0,0.8333333333,12.0,1.7272727273
72.0,2.3888888889,10.0,2.6
72.0,0.5555555556,10.0,2.6363636364
72.0,1.8888888889,10.0,3.2222222222
72.0,3.3888888889,8.0,3.4545454545
72.0,3.7222222222,12.0,3.5454545455
72.0,2.6111111111,14.0,2.6363636364
72.0,1.7777777778,13.0,2.3333333333
72.0,2.8333333333,13.0,3.1666666667
72.0,3.3888888889,14.0,3.0909090909
72.0,3.0555555556,14.0,2.7272727273
73.0,1.4444444444,12.0,2.5454545455
73.0,3.1666666667,8.0,4.3636363636
73.0,2.8888888889,10.0,3.0909090909
73.0,3.6111111111,10.0,4.4545454545
73.0,4.2777777778,12.0,3.7272727273
73.0,2.9444444444,11.0,2.6363636364
73.0,2.5,9.0,2.4545454545
73.0,2.2777777778,12.0,3.5
73.0,2.9444444444,10.0,3.4545454545
73.0,2.5,8.0,2.7272727273
73.0,2.4444444444,10.0,4.0
73.0,4.3333333333,10.0,5.0
73.0,1.8888888889,8.0,3.5454545455
73.0,2.6666666667,12.0,4.0
73.0,2.8333333333,12.0,3.3333333333
73.0,3.2222222222,7.0,3.8181818182
73.0,3.2307692308,13.0,2.5
73.0,2.5555555556,12.0,3.2727272727
73.0,2.1111111111,11.0,3.0
73.0,3.1666666667,12.0,2.0
73.0,2.4444444444,10.0,2.5454545455
73.0,2.5,11.0,2.4545454545
73.0,2.1111111111,12.0,3.0
73.0,3.2222222222,11.0,3.5454545455
73.0,4.1111111111,8.0,4.5
73.0,2.8888888889,15.0,2.5
73.0,3.0555555556,8.0,2.7272727273
73.0,2.5,10.0,1.9090909091
73.0,2.4444444444,8.0,2.5454545455
73.0,3.3333333333,12.0,3.6666666667
73.0,2.8888888889,9.0,2.9090909091
73.0,2.7777777778,8.0,3.4545454545
73.0,1.8888888889,8.0,3.8181818182
73.0,3.7222222222,8.0,3.5
73.0,2.8888888889,11.0,3.6363636364
73.0,3.1666666667,12.0,3.3333333333
73.0,3.6111111111,12.0,3.1666666667
73.0,2.0,11.0,1.0
73.0,3.3333333333,12.0,3.3333333333
73.0,2.9444444444,8.0,2.5454545455
73.0,2.7222222222,12.0,2.8181818182
74.0,1.8333333333,11.0,3.6666666667
74.0,2.3888888889,11.0,4.0909090909
74.0,3.4444444444,9.0,2.9090909091
74.0,3.7222222222,10.0,2.3333333333
74.0,2.6111111111,11.0,2.8181818182
74.0,3.6111111111,12.0,2.5454545455
74.0,2.1666666667,12.0,2.0909090909
74.0,2.9444444444,10.0,3.0909090909
74.0,0.8888888889,11.0,2.0
74.0,1.0555555556,8.0,2.3636363636
74.0,4.5,9.0,3.8181818182
74.0,3.0,8.0,2.8181818182
74.0,4.0,10.0,3.6363636364
74.0,1.6111111111,10.0,3.0
74.0,3.1666666667,9.0,3.0909090909
74.0,4.1666666667,12.0,3.1666666667
74.0,2.6111111111,9.0,3.3333333333
74.0,2.4444444444,10.0,2.3636363636
74.0,2.8888888889,9.0,3.3333333333
74.0,1.7777777778,9.0,2.8333333333
74.0,3.1111111111,10.0,2.0
74.0,3.9444444444,10.0,3.3333333333
74.0,2.1111111111,10.0,2.9090909091
74.0,2.7777777778,12.0,3.5
74.0,3.1666666667,8.0,2.5454545455
74.0,2.8888888889,10.0,2.3333333333
74.0,2.1111111111,10.0,3.1818181818
74.0,2.3333333333,10.0,3.4545454545
74.0,3.1666666667,10.0,4.0
74.0,2.1666666667,10.0,3.0
74.0,4.7222222222,11.0,2.9090909091
74.0,4.2777777778,9.0,3.3333333333
74.0,2.5555555556,8.0,3.8333333333
74.0,3.6111111111,12.0,3.3636363636
74.0,4.3333333333,7.0,3.4545454545
74.0,3.3888888889,7.0,2.8181818182
74.0,3.3333333333,10.0,4.2727272727
74.0,4.6111111111,9.0,1.4545454545
74.0,3.9444444444,12.0,3.3333333333
74.0,1.9444444444,8.0,2.5
74.0,3.6666666667,10.0,2.4545454545
74.0,2.9444444444,9.0,3.9
74.0,3.0555555556,9.0,3.2727272727
74.0,3.6111111111,8.0,3.0909090909
74.0,3.5555555556,16.0,3.3333333333
74.0,3.5,9.0,3.5454545455
74.0,2.7777777778,10.0,2.9090909091
74.0,2.5,9.0,4.0
74.0,0.3333333333,9.0,4.1666666667
74.0,1.8333333333,13.0,3.0
74.0,2.1666666667,9.0,2.3636363636
74.0,2.4444444444,12.0,3.4545454545
74.0,1.9444444444,10.0,3.0
74.0,4.1111111111,9.0,2.3636363636
74.0,3.0555555556,9.0,3.3333333333
74.0,3.8888888889,12.0,3.1818181818
74.0,2.9444444444,12.0,3.0
74.0,3.3888888889,12.0,2.9090909091
74.0,2.5,12.0,2.8181818182
74.0,2.2777777778,10.0,2.1666666667
74.0,1.0,12.0,1.8333333333
74.0,3.5,8.0,4.0
74.0,3.5555555556,12.0,2.4545454545
74.0,1.5,10.0,3.6666666667
74.0,2.9444444444,12.0,4.8333333333
74.0,2.1666666667,12.0,2.0909090909
74.0,3.5,12.0,3.8
74.0,2.7777777778,9.0,3.4545454545
74.0,2.2777777778,12.0,2.5
74.0,3.1111111111,12.0,2.0
75.0,2.8888888889,11.0,2.8181818182
75.0,2.4444444444,12.0,2.4545454545
75.0,2.3888888889,14.0,3.0909090909
75.0,4.2222222222,10.0,3.0909090909
75.0,2.0555555556,10.0,2.7272727273
75.0,1.2222222222,11.0,1.0
75.0,2.5,11.0,2.7272727273
75.0,3.1666666667,0.0,1.1818181818
75.0,5.0,13.0,2.8888888889
75.0,2.0,13.0,2.2727272727
75.0,2.5,13.0,2.9090909091
75.0,1.8888888889,14.0,2.1666666667
75.0,4.0555555556,14.0,3.0
75.0,1.8333333333,13.0,1.7272727273
75.0,2.2222222222,15.0,3.0
75.0,0.0,16.0,1.3636363636
75.0,2.7222222222,10.0,3.0
75.0,3.7222222222,14.0,4.3333333333
75.0,3.3333333333,12.0,2.1818181818
75.0,2.5555555556,11.0,1.1666666667
75.0,4.7222222222,8.0,3.8181818182
75.0,2.3888888889,13.0,2.8181818182
75.0,3.8333333333,11.0,2.9090909091
75.0,2.7222222222,12.0,2.6363636364
75.0,3.5555555556,11.0,2.8181818182
75.0,3.0,11.0,2.2727272727
75.0,2.3333333333,12.0,3.1818181818
75.0,4.3333333333,12.0,2.75
75.0,3.5,10.0,2.5454545455
75.0,2.2777777778,11.0,3.0
75.0,2.8888888889,10.0,2.9090909091
75.0,3.0,13.0,2.0
75.0,3.5555555556,11.0,1.0909090909
75.0,2.7777777778,11.0,2.3333333333
75.0,3.6470588235,8.0,2.2727272727
75.0,2.6666666667,12.0,2.9090909091
75.0,1.9444444444,11.0,2.1818181818
75.0,2.2777777778,4.0,1.0
75.0,2.0555555556,11.0,2.4545454545
75.0,3.2777777778,8.0,3.3
75.0,2.7222222222,10.0,1.9090909091
75.0,0.6111111111,12.0,3.0
75.0,2.8888888889,10.0,1.3636363636
75.0,1.4444444444,11.0,2.6363636364
75.0,4.5555555556,10.0,3.0
75.0,2.7777777778,11.0,3.25
75.0,1.8888888889,12.0,2.4545454545
75.0,3.4444444444,14.0,2.3333333333
75.0,3.1666666667,12.0,3.1818181818
75.0,3.3888888889,11.0,3.3636363636
75.0,3.0,10.0,3.4545454545
75.0,3.0,12.0,2.1818181818
75.0,0.7777777778,12.0,1.1818181818
75.0,3.0555555556,12.0,1.1818181818
75.0,2.9444444444,11.0,2.2727272727
75.0,2.5555555556,13.0,2.3636363636
75.0,2.4444444444,4.0,2.7272727273
75.0,2.3888888889,12.0,3.5454545455
75.0,4.3888888889,12.0,3.6666666667
76.0,3.8888888889,12.0,3.1666666667
76.0,2.9444444444,12.0,2.3636363636
76.0,1.5,12.0,2.8333333333
76.0,2.1666666667,10.0,2.7272727273
76.0,1.2777777778,9.0,2.4545454545
76.0,4.0,12.0,2.9090909091
76.0,1.5,11.0,2.0909090909
76.0,3.6666666667,12.0,2.4545454545
76.0,1.0,13.0,3.6363636364
76.0,1.8888888889,12.0,2.6363636364
76.0,2.5,11.0,4.0909090909
76.0,1.8888888889,11.0,2.6363636364
76.0,3.5,8.0,3.0
76.0,1.7777777778,11.0,3.1818181818
76.0,3.0,8.0,2.6363636364
76.0,2.1111111111,10.0,1.6363636364
76.0,3.5555555556,8.0,3.4545454545
76.0,3.8333333333,9.0,3.8181818182
76.0,3.0,9.0,3.1818181818
76.0,2.3888888889,11.0,3.2727272727
76.0,3.0555555556,12.0,3.3636363636
76.0,3.3888888889,10.0,3.0
76.0,2.1111111111,13.0,2.0
76.0,3.7777777778,12.0,3.5454545455
76.0,2.5,9.0,3.1666666667
76.0,3.7222222222,8.0,3.0
76.0,3.7777777778,11.0,2.4545454545
76.0,3.5555555556,9.0,3.5454545455
76.0,2.2222222222,12.0,2.7272727273
76.0,3.3333333333,12.0,3.5
76.0,3.8333333333,9.0,2.4545454545
76.0,2.6111111111,11.0,2.7272727273
76.0,0.6666666667,4.0,1.4545454545
76.0,2.5555555556,11.0,1.0909090909
76.0,2.3333333333,11.0,2.6666666667
76.0,4.1666666667,8.0,1.0
76.0,2.8888888889,11.0,2.1818181818
76.0,2.2777777778,11.0,1.0909090909
76.0,3.5,10.0,2.0909090909
76.0,3.7777777778,12.0,3.1818181818
76.0,3.0555555556,13.0,2.0909090909
76.0,3.8333333333,10.0,3.6363636364
76.0,2.9444444444,12.0,3.1818181818
76.0,2.5,10.0,3.0909090909
76.0,3.4444444444,11.0,3.2727272727
76.0,4.0,11.0,3.1818181818
76.0,2.5555555556,11.0,2.0909090909
76.0,1.8333333333,10.0,1.2727272727
76.0,2.1111111111,10.0,3.3636363636
76.0,2.6666666667,11.0,2.9090909091
76.0,1.7222222222,11.0,3.1818181818
76.0,1.8888888889,9.0,3.1111111111
76.0,2.7222222222,11.0,2.6363636364
76.0,4.0555555556,11.0,3.0909090909
76.0,4.0555555556,11.0,2.8181818182
76.0,2.3888888889,11.0,3.0
76.0,2.5,12.0,3.3636363636
76.0,2.9444444444,9.0,3.4545454545
76.0,3.0,9.0,3.2727272727
76.0,2.2222222222,9.0,3.5454545455
76.0,3.9444444444,9.0,3.0
76.0,1.8888888889,10.0,3.4
76.0,2.3333333333,11.0,3.0909090909
76.0,3.4117647059,12.0,4.1111111111
76.0,2.8888888889,11.0,4.0
76.0,3.7222222222,10.0,2.3636363636
76.0,3.4444444444,10.0,2.1818181818
76.0,1.8888888889,10.0,1.9090909091
76.0,2.3888888889,13.0,3.5
76.0,2.8333333333,10.0,2.8333333333
76.0,3.2222222222,9.0,2.3636363636
76.0,2.6111111111,11.0,1.6363636364
76.0,2.8888888889,13.0,2.0
76.0,3.1111111111,10.0,3.0
76.0,2.7777777778,11.0,2.0
76.0,3.5555555556,10.0,3.1818181818
76.0,3.1111111111,12.0,2.9090909091
76.0,2.5,11.0,3.1818181818
76.0,0.4444444444,12.0,1.4545454545
76.0,0.8888888889,12.0,2.4545454545
76.0,2.2222222222,12.0,3.3333333333
76.0,2.3888888889,9.0,1.0
76.0,2.4444444444,11.0,2.9090909091
76.0,4.1111111111,12.0,3.7
76.0,3.7222222222,12.0,3.6363636364
76.0,2.2777777778,12.0,3.0
77.0,2.2777777778,11.0,3.5
77.0,2.6111111111,12.0,3.5454545455
77.0,2.6111111111,12.0,1.7272727273
77.0,3.0555555556,10.0,3.9090909091
77.0,2.9444444444,10.0,3.5454545455
77.0,2.75,12.0,4.4545454545
77.0,2.1666666667,14.0,3.2727272727
77.0,4.0,11.0,4.0
77.0,3.6666666667,11.0,2.6363636364
77.0,1.8333333333,11.0,2.6666666667
77.0,2.9444444444,12.0,2.9
77.0,2.0555555556,12.0,3.5454545455
77.0,2.8235294118,11.0,3.0
77.0,3.2777777778,11.0,2.4545454545
77.0,4.0,10.0,3.5454545455
77.0,2.6666666667,13.0,2.6666666667
77.0,3.1111111111,12.0,3.1666666667
77.0,4.2777777778,10.0,3.6363636364
77.0,2.4444444444,12.0,2.6363636364
77.0,4.4444444444,8.0,3.7272727273
77.0,2.2222222222,9.0,4.0909090909
77.0,2.9444444444,9.0,2.8181818182
77.0,2.9444444444,10.0,3.6
77.0,4.4444444444,9.0,4.0909090909
77.0,1.7222222222,10.0,2.8181818182
77.0,3.2777777778,11.0,3.7272727273
77.0,2.6111111111,11.0,3.8181818182
77.0,2.3888888889,12.0,3.0909090909
77.0,3.5555555556,10.0,3.5454545455
77.0,4.6111111111,16.0,4.2727272727
77.0,4.8333333333,8.0,5.0
77.0,3.1666666667,12.0,2.0909090909
77.0,4.1111111111,10.0,4.9
77.0,3.0,12.0,3.1818181818
77.0,4.6111111111,12.0,5.0
77.0,2.7222222222,9.0,2.7272727273
77.0,2.3333333333,14.0,2.8
77.0,3.9444444444,9.0,2.3636363636
77.0,2.2777777778,10.0,3.2727272727
77.0,3.4444444444,12.0,3.4545454545
77.0,3.8333333333,10.0,3.1818181818
77.0,3.6666666667,8.0,3.1818181818
77.0,3.8888888889,9.0,2.7272727273
77.0,1.9333333333,12.0,3.9090909091
77.0,3.0555555556,12.0,3.1818181818
77.0,3.6111111111,13.0,3.0
77.0,3.5,10.0,2.7272727273
77.0,3.2777777778,9.0,3.0909090909
78.0,2.9444444444,8.0,3.0
78.0,2.2941176471,14.0,2.8181818182
78.0,1.6666666667,12.0,1.1818181818
78.0,3.0555555556,12.0,2.9090909091
78.0,2.7777777778,9.0,3.1818181818
78.0,3.0555555556,11.0,3.1818181818
78.0,2.6666666667,12.0,3.3333333333
78.0,3.0555555556,12.0,2.5454545455
78.0,2.4444444444,12.0,2.0909090909
78.0,2.5,8.0,2.2727272727
78.0,3.6666666667,10.0,2.0909090909
78.0,3.0,10.0,2.8333333333
78.0,3.8888888889,11.0,3.3636363636
78.0,2.3333333333,10.0,2.6363636364
78.0,3.7222222222,11.0,1.7272727273
78.0,3.5,12.0,3.0909090909
78.0,1.6111111111,10.0,1.5454545455
78.0,2.8888888889,12.0,2.0909090909
78.0,2.5555555556,10.0,1.8181818182
78.0,0.8888888889,10.0,1.2727272727
78.0,2.3333333333,11.0,1.8181818182
78.0,2.6111111111,8.0,2.5454545455
78.0,3.7222222222,11.0,1.7272727273
78.0,1.8333333333,10.0,2.0909090909
78.0,2.5,9.0,3.1666666667
78.0,1.2777777778,12.0,1.3636363636
78.0,2.4705882353,12.0,1.1818181818
78.0,1.2777777778,12.0,1.7272727273
78.0,2.8333333333,12.0,1.2727272727
78.0,2.8333333333,18.0,3.0
78.0,3.1111111111,12.0,2.7272727273
78.0,1.9444444444,15.0,2.0909090909
78.0,3.9444444444,14.0,3.1666666667
78.0,4.0555555556,20.0,2.7272727273
78.0,2.6666666667,12.0,3.1818181818
78.0,2.1666666667,13.0,2.1818181818
78.0,0.4444444444,8.0,1.7272727273
78.0,3.3888888889,9.0,4.4545454545
78.0,1.7777777778,7.0,2.8181818182
78.0,1.7777777778,10.0,2.5
78.0,1.7777777778,8.0,2.1666666667
78.0,0.7777777778,12.0,1.4545454545
78.0,3.7647058824,12.0,2.8181818182
78.0,3.7222222222,9.0,2.6
78.0,1.8888888889,11.0,2.9090909091
78.0,4.6666666667,11.0,3.3636363636
78.0,2.5555555556,10.0,3.0
78.0,3.2222222222,10.0,1.5454545455
78.0,2.6666666667,10.0,2.7272727273
78.0,3.1666666667,9.0,3.0
78.0,2.6470588235,11.0,4.3333333333
78.0,3.2777777778,10.0,3.0
78.0,3.9444444444,7.0,2.4545454545
78.0,3.4375,12.0,2.6666666667
78.0,3.1111111111,12.0,3.2727272727
78.0,1.8888888889,12.0,3.5
78.0,2.1111111111,12.0,2.4545454545
78.0,3.4444444444,10.0,2.7272727273
78.0,2.3333333333,16.0,1.3636363636
78.0,3.1666666667,12.0,2.4545454545
78.0,2.1666666667,10.0,1.4545454545
78.0,3.1111111111,11.0,3.3333333333
78.0,2.8888888889,12.0,2.3333333333
78.0,3.7777777778,12.0,1.0
78.0,2.7777777778,10.0,2.2727272727
78.0,2.4444444444,13.0,2.8333333333
78.0,1.3333333333,12.0,2.0
79.0,3.1666666667,12.0,2.1818181818
79.0,1.4444444444,12.0,2.2727272727
79.0,2.7058823529,13.0,3.1428571429
79.0,1.8888888889,7.0,3.0909090909
79.0,2.7222222222,11.0,3.5
79.0,3.0555555556,12.0,3.0909090909
79.0,1.4444444444,13.0,2.8181818182
79.0,2.6666666667,14.0,1.9090909091
79.0,3.8333333333,14.0,3.6666666667
79.0,3.1666666667,13.0,3.2
79.0,1.5,11.0,3.7272727273
79.0,1.0555555556,10.0,1.0
79.0,2.7222222222,11.0,3.8333333333
79.0,2.2222222222,12.0,2.5
79.0,2.6111111111,12.0,2.9090909091
79.0,3.5,9.0,4.3333333333
79.0,4.0555555556,12.0,3.7272727273
79.0,3.8888888889,8.0,4.0
79.0,2.7777777778,11.0,3.0909090909
79.0,2.4444444444,5.0,2.3636363636
79.0,1.6111111111,10.0,1.1818181818
79.0,2.9444444444,11.0,2.8333333333
79.0,4.3333333333,11.0,3.7272727273
79.0,3.9444444444,8.0,1.3636363636
79.0,1.6111111111,8.0,2.2727272727
79.0,2.9444444444,11.0,3.2727272727
79.0,2.6666666667,8.0,2.0909090909
79.0,3.1111111111,11.0,3.2727272727
79.0,1.9444444444,12.0,2.9090909091
79.0,3.1666666667,12.0,2.3636363636
79.0,2.2777777778,11.0,3.0
79.0,2.6666666667,13.0,2.7272727273
79.0,4.0,9.0,2.1666666667
79.0,2.5555555556,11.0,3.9090909091
79.0,3.5,12.0,1.5454545455
79.0,3.1111111111,12.0,4.5
79.0,2.2222222222,12.0,3.5
79.0,3.8888888889,12.0,3.6363636364
79.0,3.1176470588,10.0,2.3636363636
79.0,4.3333333333,12.0,4.0
79.0,3.5,12.0,3.4545454545
79.0,3.0,8.0,1.6363636364
79.0,3.2777777778,10.0,2.4444444444
79.0,4.2222222222,8.0,3.7272727273
79.0,2.4705882353,12.0,3.9090909091
79.0,3.6111111111,10.0,3.0
79.0,3.2777777778,8.0,3.5454545455
79.0,2.6111111111,11.0,3.1818181818
79.0,4.6666666667,9.0,4.0
79.0,2.0555555556,10.0,1.3636363636
79.0,4.0555555556,8.0,4.4545454545
79.0,1.2222222222,11.0,2.4545454545
79.0,3.4444444444,8.0,2.8181818182
79.0,3.3888888889,10.0,2.1818181818
79.0,3.3888888889,8.0,1.3636363636
79.0,3.8888888889,10.0,1.7272727273
79.0,2.6111111111,12.0,3.8
80.0,2.5,14.0,2.0
80.0,2.1666666667,12.0,2.0909090909
80.0,1.0,12.0,2.2727272727
80.0,3.8888888889,12.0,2.8333333333
80.0,1.8888888889,14.0,1.2727272727
80.0,2.6666666667,12.0,2.2727272727
80.0,3.6666666667,12.0,3.3636363636
80.0,1.6666666667,9.0,1.0909090909
80.0,0.8888888889,11.0,1.5454545455
80.0,3.3888888889,12.0,3.3636363636
80.0,2.8888888889,11.0,1.3333333333
80.0,2.8333333333,12.0,2.0909090909
80.0,2.6111111111,16.0,1.7272727273
80.0,2.0,12.0,3.1666666667
80.0,2.2777777778,14.0,2.8181818182
80.0,1.3333333333,12.0,2.1666666667
80.0,3.0,18.0,2.3333333333
80.0,1.8333333333,12.0,2.2727272727
80.0,0.9444444444,10.0,1.0
80.0,2.2222222222,11.0,2.9090909091
80.0,3.8333333333,11.0,3.0
80.0,1.2222222222,14.0,1.6666666667
80.0,2.7222222222,9.0,1.5454545455
80.0,0.3333333333,9.0,2.6363636364
80.0,3.1666666667,8.0,3.4545454545
80.0,3.3888888889,9.0,2.1666666667
80.0,3.9166666667,12.0,3.0
80.0,2.8333333333,8.0,1.4545454545
80.0,2.4444444444,11.0,1.7272727273
80.0,3.8333333333,12.0,2.4545454545
80.0,3.0555555556,12.0,3.0
80.0,3.0555555556,12.0,1.9090909091
80.0,3.5,8.0,2.9090909091
80.0,2.3333333333,9.0,2.2727272727
80.0,2.0,10.0,2.3636363636
80.0,3.8888888889,11.0,1.8181818182
80.0,2.9444444444,14.0,1.9090909091
80.0,4.3333333333,10.0,4.3636363636
80.0,2.6111111111,11.0,2.0
80.0,1.2222222222,11.0,2.4545454545
80.0,0.7222222222,11.0,1.4545454545
